DATAFLOW,LAST UPDATE,freq,unit,coicop18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2008-12,57.36,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-01,58.86,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-02,59.04,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-03,59.03,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-04,58.98,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-05,58.88,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-06,58.69,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-07,58.22,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-08,58.09,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-09,58.43,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-10,58.19,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-11,58.22,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2009-12,58.03,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-01,58.71,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-02,58.66,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-03,58.83,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-04,59.08,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-05,59.20,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-06,59.22,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-07,59.24,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-08,59.11,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-09,59.46,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-10,59.70,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-11,59.68,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2010-12,60.13,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-01,60.38,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-02,60.43,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-03,61.02,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-04,61.65,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-05,62.14,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-06,62.08,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-07,61.94,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-08,61.73,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-09,62.24,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-10,62.20,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-11,62.32,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2011-12,62.22,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-01,62.46,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-02,62.68,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-03,63.29,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-04,63.68,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-05,63.74,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-06,63.71,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-07,63.74,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-08,63.85,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-09,64.32,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-10,64.20,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-11,64.09,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2012-12,64.04,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-01,64.16,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-02,64.12,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-03,64.32,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-04,64.54,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-05,64.69,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-06,64.56,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-07,64.12,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-08,64.19,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-09,64.65,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-10,64.53,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-11,64.44,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2013-12,64.33,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-01,64.32,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-02,64.32,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-03,64.57,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-04,64.75,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-05,64.75,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-06,64.74,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-07,64.43,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-08,64.36,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-09,64.65,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-10,64.71,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-11,64.67,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2014-12,64.26,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-01,63.44,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-02,63.35,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-03,63.87,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-04,64.34,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-05,64.71,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-06,64.60,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-07,64.28,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-08,63.72,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-09,64.11,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-10,64.43,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-11,64.33,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2015-12,64.10,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-01,63.86,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-02,63.69,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-03,64.37,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-04,64.83,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-05,64.84,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-06,64.83,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-07,64.31,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-08,64.02,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-09,64.51,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-10,64.85,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-11,65.04,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2016-12,65.35,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-01,65.49,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-02,65.70,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-03,66.40,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-04,67.08,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-05,66.94,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-06,67.10,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-07,66.97,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-08,66.96,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-09,67.50,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-10,67.58,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-11,67.75,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2017-12,67.84,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-01,67.87,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-02,67.78,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-03,68.05,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-04,68.54,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-05,68.87,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-06,68.81,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-07,68.48,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-08,68.19,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-09,69.14,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-10,69.51,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-11,69.38,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2018-12,69.03,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-01,68.98,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-02,69.15,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-03,69.80,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-04,70.42,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-05,70.61,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-06,70.44,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-07,70.20,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-08,69.90,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-09,70.53,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-10,70.58,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-11,70.58,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2019-12,70.91,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-01,71.04,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-02,71.06,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-03,70.96,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-04,71.07,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-05,70.74,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-06,71.04,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-07,70.86,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-08,70.72,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-09,70.94,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-10,70.93,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-11,70.83,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2020-12,70.86,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-01,71.19,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-02,71.37,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-03,72.08,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-04,72.81,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-05,73.21,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-06,73.56,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-07,73.92,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-08,74.23,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-09,75.47,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-10,76.73,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-11,77.42,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2021-12,78.45,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-01,79.93,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-02,81.33,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-03,83.29,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-04,84.88,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-05,86.74,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-06,88.67,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-07,89.34,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-08,89.87,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-09,92.46,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-10,93.69,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-11,94.00,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2022-12,94.12,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-01,94.72,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-02,95.35,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-03,95.97,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-04,96.16,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-05,96.05,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-06,95.95,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-07,95.75,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-08,95.60,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-09,96.27,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-10,96.60,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-11,96.21,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2023-12,95.63,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-01,95.74,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-02,96.41,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-03,96.33,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-04,96.58,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-05,96.88,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-06,96.92,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-07,96.80,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-08,96.32,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-09,96.67,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-10,96.73,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-11,97.27,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2024-12,97.41,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-01,98.99,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-02,99.46,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-03,99.87,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-04,100.07,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-05,99.79,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-06,100.01,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-07,100.13,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,"Index, 2025=100",Total,Lithuania,2025-08,99.82,,
